STATE,COUNTY,MUNICIPALITY,LATITUDE,LONGITUDE,COLLECTOR,DATE COLLECTED,TRAP TYPE,DATE TRAP LAST SERVICED,HOST PLANT,FAMILY,GENUS,SPECIES,DETERMINER,DETERMINED DATE
California,Imperial,El Centro,,,Carol Hernandez,2003-12-30,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2004-01-05
California,Imperial,El Centro,,,Nelson Perez,2005-07-12,,,Fraxinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-13
California,Imperial,Salton City,,,Perez/Nilson/Roque/Deol,2005-06-08,,,Simmondsia chinensis,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-14
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-07,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-10
California,Imperial,,,,HERNANDEZ,2002-04-22,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-04-26
California,Imperial,IMPERIAL,,,ORTEGA,2001-06-13,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-13
California,Imperial,Niland,,,ARELLANO,2001-06-13,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-30
California,Imperial,Niland,,,C Hernandez,2003-01-22,,,,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-01-24
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-13,,,,Cicadellidae,Homalodisca,vitripennis,"Watson, Gillian",2005-07-06
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-13,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-22,,,Fraxinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-22,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-23,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,Salton City,,,Paul Deol/ BC Roque,2005-06-23,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,Salton City,,,Marcos Camargo,2005-06-23,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-27,,,Schinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-29
California,Imperial,,,,Marcos Camargo/ Wilmer Barrios,2005-06-27,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-29
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-27,,,Schinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-29
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-27,,,Bougainvillea sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,Salto City,,,Marcos Camargo/ Wilmer Barrios,2005-06-28,,,Bougainvillea sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-28,,,Bougainvillea sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-28,,,Bougainvillea sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-28,,,Bougainvillea sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-28,,,Bougainvillea sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-28,,,Nerium oleander,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-06-28,,,Schinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,Salton City,,,Rachel Nilson/ Paul Deol,2005-06-28,,,Bougainvillea sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,Salton City,,,Rachel Nilson/ Paul Deol,2005-06-28,,,Bougainvillea sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-06-28,,,Schinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-06-28,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,El Centro,,,Nelson Perez/ Carlos Ortiz,2005-06-29,,,Ligustrum japonicum,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,Salton City,,,Rachel Nilson/ Paul Deol,2005-07-05,,,Bougainvillea sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-08
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-07-05,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-08
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-05,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-08
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-05,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-08
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-05,,,Ficus microphylla nitida,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-12
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-05,,,Bougainvillea sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-12
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-05,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-12
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-06,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-12
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-06,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-12
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-06,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-12
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-06,,,Schinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-12
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-06,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-12
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-06,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-12
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-06,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-12
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-07-06,,,Schinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-12
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-07-11,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-13
California,Imperial,Salton City,,,Marcos Carmargo/ Wilmer Barrios,2005-07-18,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-25
California,Kern,Shafter,,,Rodgers/Campise,2004-07-15,Champ trap,2004-07-01,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2004-07-21
California,Kern,Taft,,,Lori rodgers/Jennifer Hill,2004-09-30,,2004-09-30,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2004-10-18
California,Kern,Taft,,,,2004-10-20,,2004-10-12,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2004-10-18
California,Kern,,,,Allen Goehring,2005-07-08,Blunder trap - GWS,2005-06-24,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-15
California,Kern,BAKERSFIELD,,,,2011-08-04,GWSS trap,2011-08-04,,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2011-08-12
California,Kern,Shafter,,,Fredick Albayeros,2011-09-09,GWSS trap,2011-09-09,,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2011-09-14
California,Kern,Delano,,,Frederick Albayeros,2013-09-30,Yellow sticky trap,2013-09-30,,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2013-10-04
California,Kern,FAMOSO,,,PERT,2000-09-15,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-14
California,Kern,DELANO,,,PANDOL,2000-05-17,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-09
California,Kern,RICHGROVE,,,PEARSON,2002-07-17,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2002-11-05
California,Kern,GREENFIELD,,,PENROSE,2000-12-13,,,Eucalyptus  sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-09
California,Kern,DELANO,,,ARNOLD,2001-06-25,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-13
California,Kern,,,,,2000-05-22,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-09
California,Kern,DELANO,,,ARNOLD,2001-06-25,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-13
California,Kern,WASCO,,,ARNOLD,2001-06-08,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-16
California,Kern,,,,HUNTER,2001-08-23,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Sorensen, John",2001-11-06
California,Kern,Bakersfield,,,DUBOSE,2001-11-20,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-01-07
California,Kern,Bakersfield,,,DUBOSE,2001-11-20,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-01-07
California,Kern,,,,DUBOSE,2001-11-19,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-01-07
California,Kern,METTLER,,,,2001-10-04,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-11-14
California,Kern,BAKERSFIELD,,,CLIFFORD/RUDIG,2000-10-11,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-04-03
California,Kern,EDISON,,,PENROSE,1999-10-13,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-10
California,Kern,EDISON,,,LOUGHNER,1999-10-14,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-10
California,Kern,EDISON,,,LOUGHNER,1999-10-14,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-10
California,Kern,EDISON,,,PENROSE,1999-10-14,,,Nerium oleander,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-10
California,Kern,EDISON,,,PENROSE,1999-10-25,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-10
California,Kern,EDISON,,,PENROSE,1999-10-26,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-10
California,Kern,EDISON,,,PENROSE,1999-10-26,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-10
California,Kern,EDISON,,,PENROSE,1999-10-26,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-10
California,Kern,LAMONT,,,PENROSE,1999-10-26,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-10
California,Kings,Lemoore,,,C. Smith,2012-08-29,Jackson trap,2012-08-15,,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2012-09-04
California,Los Angeles,NORTHRIDGE,,,VIRAY,2001-08-29,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-09-25
California,Madera,Madera,,,,2011-08-09,GWSS trap,2011-07-26,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2011-08-12
California,Madera,Madera,,,R.Uyeno,2011-08-12,GWSS trap,2011-08-10,Ginkgo biloba,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2011-08-15
California,Madera,Madera,,,B. Holschlag,2012-05-30,GWSS trap,2012-05-15,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2012-06-04
California,Madera,Madera,,,A. Pehl,2012-07-12,GWSS trap,2012-06-29,Morus alba,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2012-07-16
California,Madera,Madera,,,B. Holschlag,2012-07-30,GWSS trap,2012-07-16,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2012-08-02
California,Madera,Madera,,,B. Holschlag,2012-08-27,GWSS trap,2012-08-08,vitis vinifera,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2012-08-30
California,Madera,Madera,,,B. Holschlag,2013-07-03,GWSS trap,2013-06-19,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2013-07-10
California,Madera,Madera,,,B. Holschlag,2013-07-31,GWSS trap,2013-07-29,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2013-08-02
California,Madera,Madera,,,B. Holschlag,2013-08-15,GWSS trap,2013-07-29,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2013-08-19
California,Merced,RANCHO,,,HUGGINS,2000-09-15,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-09
California,Placer,Lincoln,,,,2005-10-24,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-10-21
California,Riverside,COACHELLA,,,MIRANDA,1999-09-29,Sharpshooter trap,,Vitis vinifera,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-11
California,Riverside,OASIS,,,DAVIS,1999-09-02,Sharpshooter trap,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-03
California,Riverside,OASIS,,,DAVIS,1999-09-02,Sharpshooter trap,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-03
California,Riverside,OASIS,,,DAVIS,1999-09-03,Sharpshooter trap,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-03
California,Riverside,Valerie,,,DAVIS,1999-09-03,Sharpshooter trap,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-03
California,Riverside,THERMAL,,,DAVIS,2000-04-28,Sharpshooter trap,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-03
California,Riverside,COACHELLA,,,DAVIS,1999-08-31,Sharpshooter trap,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Sorensen, John",2000-05-03
California,Riverside,THERMAL,,,DAVIS,1999-09-15,Sharpshooter trap,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Sorensen, John",2000-05-03
California,Riverside,OASIS,,,DAVIS,1999-09-15,Sharpshooter trap,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Sorensen, John",2000-05-03
California,Riverside,OASIS,,,DAVIS,1999-09-15,Sharpshooter trap,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Sorensen, John",2000-05-03
California,Riverside,RIVERSIDE,,,ELSEENI,2000-03-10,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-14
California,Riverside,THERMAL,,,HERRERA,2001-01-29,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-20
California,Riverside,MECCA,,,BENNETT,2003-03-18,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-04-07
California,Riverside,RIVERSIDE,,,MAY,2000-03-02,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-09
California,Riverside,Valerie,,,HERRERA,2000-07-26,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-07-31,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-07-31,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-07-31,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-08-02,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,MECCA,,,HERRERA,2000-08-07,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,MECCA,,,HERRERA,2000-08-07,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,Valerie,,,HERRERA,2000-08-10,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-08-14,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-08-14,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,Valerie,,,HERRERA,2000-08-14,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,COACHELLA,,,HERRERA,2000-08-14,,,Citrus reticulata,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-08-15,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-08-15,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-08-15,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-08-15,,,Citrus reticulata,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,THERMAL,,,HERRERA,2000-08-15,,,Nerium oleander,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-08-16,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,MECCA,,,HERRERA,2000-08-21,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-08-28,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,Valerie,,,HERRERA,2000-08-28,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,Valerie,,,HERRERA,2000-08-28,,,Citrus reticulata,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,INDIO HILLS,,,HERRERA,2000-08-28,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,THERMAL,,,HERRERA,2000-08-28,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,OASIS,,,HERRERA,2000-08-30,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,CORONA,,,DURSO,1999-09-10,,,Mimosa sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-02
California,Riverside,RIVERSIDE,,,ALLEN,1999-09-15,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-05-03
California,Riverside,TEMECULA,,,WILEY,2000-01-14,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-08-21
California,Riverside,RIVERSIDE,,,MAY,2000-03-02,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,HEMET,,,BENNETT,2000-06-07,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-07
California,Riverside,THERMAL,,,SHAFFER,2000-06-19,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-03-29
California,Riverside,THERMAL,,,SHAFFE,2001-05-16,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-02
California,Sacramento,Rancho Cordova,,,Brian Williams,2004-09-24,GWSS trap,2004-09-16,Lagerstroemia sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2004-10-05
California,Sacramento,Rancho Cordova,,,Brian Williams,2004-09-24,GWSS trap,2004-09-16,Photinia sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2004-10-05
California,Sacramento,Rancho Cordova,,,Brian Williams,2004-09-24,GWSS trap,2004-09-16,Lagerstroemia sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2004-10-05
California,Sacramento,Rancho Cordova,,,Brian Williams,2004-09-24,GWSS trap,2004-09-24,Lagerstroemia sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2004-10-05
California,Sacramento,SACRAMENTO,,,RUSSELL,2002-08-30,Yellow panel trap,,Lagerstroemia sp.,Cicadellidae,Homalodisca,vitripennis,"Sorensen, John",2002-11-04
California,Sacramento,SACRAMENTO,,,DOWNING,2001-08-14,Yellow panel trap,,Lagerstroemia sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-09-25
California,Sacramento,RANCHO CORDOVA,,,RUSSEL,2002-08-20,Yellow panel trap,,Lagerstroemia sp.,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2002-11-05
California,Sacramento,GALT,,,HARIS,2000-07-25,Yellow panel trap,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-09
California,Sacramento,SACRAMENTO,,,RAMOS/DOWNING,2000-10-17,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-04-26
California,Sacramento,RANCHO CORDOVA,,,HUGGINS,2000-08-08,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-09
California,Sacramento,SACRAMENTO,,,DOWNING,2001-07-23,,,Lagerstroemia sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-25
California,Sacramento,SACRAMENTO,,,ROGERS,2001-06-25,,,Lagerstroemia sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-17
California,Sacramento,RANCHO CORDOVA,,,CARL,2000-07-29,,,Lagerstroemia sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-09
California,Sacramento,RANCHO CORDOVA,,,STRULDHERER,2000-04-08,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-20
California,Sacramento,SACRAMENTO,,,,2002-08-09,,,,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2002-11-06
California,Sacramento,SACRAMENTO,,,SINGH,2002-10-18,,,Photinia sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-23
California,Sacramento,SACRAMENTO,,,DOWNING,2001-07-24,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-08-30
California,Sacramento,SACRAMENTO,,,LITTLE,2000-08-31,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-02-20
California,Sacramento,RANCHO CORDOVA,,,DOWNING,2002-07-31,,,Ligustrum sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-09-18
